label,text
1,jaya shrI rAma 🙏🏻🙏🏻
0,jiMdagI jhaMDa hai phira bhI ghamaMda hai
0,lave dIyoM kI havA meM uChAlate rahanA gulo ke raMga pe tejAba DAlate rahanA meM nUra bana ke zamAne meM faila jAU.NgA tuma AphatAba meM kI.De nikAlate rahanA
1,❤💕vo bevaphA hamArA imtehA kyA legI… milegI nazaro se nazare to apanI nazare zukA legI… use merI kabara para dIyA mata jalAne denA… vo nAdAna hai yAro… apanA hAtha jalA legI.❤💕 |
0,mRRityuparAMta koI bhI shakhsa javAba nahIM de sakatA|  lekina kaMganA ranauta ne aMdhemaktoM ke lie achChA prashna uThAyA
0,Aja patA chalA hai ki chUta ko pIjA chUchI ko bargara aura gAMDa ko chikana bolate haiM
0,sharama to nahIM AtI ( jiyo) vAloM ko DUba maro kajaro
1,jaya sItArAma  jaya hanumAna
1,ye bhalA huA milI sharAba varanA kaise dina gujArate 🤗🤑🤑🤣🤣 good piyoM aura jiyo 👌👌
0,chudAI bAlI kI video DAla rakhI hai  tuma ko miyA khAlIpA kI vIDiyo dekhanA jyAdA pasaMda hai
0,mulAyama lAlU ke sAmane chInI ke samAna hai
0,lekina koI chutIyA mAnane ko taiyAra nahIM hai
0,6la.DakA garlaphreMDa ke ghara ke bAhara kha.DA thA!  tabhI AMTI bAhara AyI  AMTI :- kyoM kha.De ho ?  la.DakA :- aise hI  AMTI :- beTA yahI umra hai  tho.DA paDho likho kairiyara seTa kara lo  la.DakA :- ApakI la.DakI to mere se seTa ho nahIM rahI  kairiyara kyA khAka seTa karU.NgA 🙂 😉
0,❤❤hamane  to de rakhA hai merI jAna ko ❤❤💋💋
0,ye palaTU kuttA hai
1,abhI to kapa.DA khIMcha kara Ae hai aba jA rahe hai nahAne okk 😥
1,"1 kyoM ki garadana kA kA jhukAva 1 kA idhara hai dhyAna se dekhabA kI nAhI sasura ke nAtI| ,😊☺️☺️☺️☺️☺️☺️"
0,chUta aura dikhA do
0,ye bhI kiu pahanA haiM isako bhI nikala do taba ora bhI jyAdA achChI dikhogI |dhanyA ho gaye hama saba ApakI vIDiyo dekha kara
0,tuma donoM bApa beTI dAru piyo kA
0,haradeva gAMDa meM la**
1,💕💕jaba khayAla AyA💕💕 to khyAla bhI💕💕 unakA AyA jaba💞💞 AMkheM baMda kI💕💕 khvAba bhI unakA💕💕 AyA sochA yAda 💕💕kara lo kisI💕💕 aura ko magara 💕💕hoTha khule to 💞💞nAma unakA AyA💞💞
0,tujha jaise ganaDiye jaba taka desa meM paidA hote raheMge taba taka desha Age nahI ba.Da sakatA
0,"kahA Chupa gae aMdha bhakto dekho Aja sItA kI chU,, dAI achChe se karUMgA"
0,"salamAna hI lAyA , aura usI ko dhokhA de diyA sAlI nai ☹"
0,saba karanA bhosa.DI
1,ejyukeshana isa vherI impoTarDa
0,Ajakala kauna se nAma kI la.DakI hijAba kaha rahI hai jo pahanatI haiM vaha vileja ke haiM achChe parivAra se haiM jo pahanate haiM varanA shaharoM meM to de hI rahe ho yUTyUba saMgrAma para kitane kapa.De bahana bhI hai la.DakI
1,"nA jAne darda ko kyoM badanAma karate haiM loga| chAhata to khushI kI hotI hai, darda to apane Apa hI mila jAtA hai|| 🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃"
1,TIchara sTUDeMTa se :batAo satayuga aura kalayuga meM kyA aMtara hai! sTUDeMTa: satayuga meM iMdra ke pAsa 10-12 indrANI hotI thI!! kalayuga meM indrANI ke pAsa 10-12 iMdra hote hai !! basa yahI hai sabase ba.DA aMtara
1,Asach kAla divALI chyA divashI eka lahAna bALa disale je 1 mahinyAche asela mI tyAlA kapaDe gheUna dile
1,aMdara kA zahara chUma liyA dhula ke A gae kitane sharIfa loga the saba khula ke A gae✌️
1,shero 🐯🐆vAlI dahA.Da phira sunAne Aye hai| #Aga 🔥ugalane ko phira paravAne Aye hai| #rAstA 🗻bhI Cho.Da diyA kAla😈 ne jaba dekhA👀 kI apane #mahAkAla ke dIvAne 😻Aye he| Mahadev.. 🔱
0,dekho sarasvatI ke kaTue terI gAMDa meM dama hai ghara meM ghusa ke mAreMge beTA hama bhI abbAsa aMsArI hai
0,sheyara cheTa vAlo ne kaॉpI kameMTa baMda kara diyA kyA aba saba loga TAipa kara rahe hai aba chamachoM kA kyA hogA anapa.Dha logo kA 🤣🤣🤣🤣🤣🤣
1,kahAM ho ho bhAi yUpI meM kisa jagaha se
1,"gurura brahmA gurura viShNu , gurura devo maheshvaraH  gurura sAkShAta parama brahma , tasmai shrI guruve namaH"
1,🙏 apanI sukhsubiday tyAga denA kisI Ama AdamI ke basa kI bAta nahIM hai kisI v mosam me kapde na pahananA Ama AdamI kara sakatA hai kyA  shrI rAma shrI kRRiShNa v iMsAna kA rUpa lekara hI dharatI para Aya the🙏🙏🙏🙏 jaya shrI svAmI maharAja🙏🙏🙏🙏🙏🙏🙏
0,aise  besharma ko kha.De chaurAhe para golI mAra denI chAhie
0,saba ke saba muslima he aba modI sarakAra ko pulisa karmI ora senA ko khulI ChUTa de denI chAhie kI jo bicha me Aye usako Usi hisAba se javAba do aba itanA to sarakAra kara hI sakatI he 🤬🤬🤬
1,saMjU sharmA ApakI vIDiyo bahuta ba.DhiyA se dekhate haiM sArA vIDiyo dekhe haiM merI vIDiyo phaloM ke nIche lAika kIjie
1,lugAI ke kapaDe to bahota dhotai hai kabhI dila lagai to mAtA pitA ke kapaDe dho lainA kitanA AshIrvAda milaigA
1,dila ne ye kahA hai dila se napharata ho gayI hai usake vajaha se sabase
1,🌅 guDa maॉrniMga jI🌅🌅🌅🌅🌅☕☕☕☕☕☕☕☕☕🌹🌹🌹🌹🌹🌹🌹💖💖💥💖🌼🌼🌼🌼🌼🌼
1,🌅🌅 guDa maॉrniMga jI🌅🌅🌅🌅🌅🌅🌅🌅☕☕☕☕☕☕☕☕☕☕☕🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌼🌼🌼🌸🌸🌸🌸🌸💖💖
0,Chut chuta x vIDiyo banAo dekhugA
1,merI jAna AI lava yU
1,siDhI ke bAjU meM hai peMsila he
0,Sb dikhAne meM nahI saram aati h bs muMha nahI dikhA sakate 🙄🙄🙄
0,apanI laDakI ko chUdA le yogI se
0,kyA re bhoMsa.DI vAlI mauja kara kyA maiseja kara rahI hai
0,kyA re mAdhara choda gAra maravAne ke lie banAyA hai
0,naMgI hokara nAche
0,mere pAsa AjA mai sikAtA kisa kaise karate hai
1,kisa para mara rahI ho
0,besharama Ahe kAhI bolUna pharaka paData nAhI ....asacha dAkhavata basate tI bhaMgAra .....
0,pulisa rishvata khora hotI hai sAle
1,hama donoM sAtha meM mastI kareMge AI lava yU
0,tebashe  tume dekhA hai merI ne de harAma hageI
1,kitanA sonA tujhe raba ne banAyA dila karatA hai tujhe dekhate raho
1,pAgala haiM kyA 😱😱😝😝😝
1,skUla meM bAta kIjiyegA
1,bahuta sundara laga rahI hai Apa mujhe phona  <number> 
0,bArIka pudI chI
1,kAya mAhita paNa tujhyAshI bolale kI baraM  kharaMcha tnx yarr
1,hamako to koI nahIM haMsAtA hai
0,nahI  sharmA  ege kaho  kahA  AnA  hai
1,kyA maiM ApakA vIDiyo meM A sakatA hUM dIdI yaha rahA merA naMbara dIdI agara lAne ke lie socha rahI ho to isa naMbara para kaॉla karo
0,sabakA apanA alaga-alaga mahatva hotA hai| gadhA agara gho.De para baiTha jAye to dUlhA aura dUlhA gadhe para baiTha jAte to dhobI kahalAtA hai|
1,2021 jAtai jAtai 1 aura dUkha bharI khabara
0,e pAgala AdamI hai isako yUTyUba para se haTAo
1,pakShAMchI gAnA vIDiyo
1,bahota gajaba hai karatI raho
0,jarA sharama to kara bApake sAmane esI hI jAegI kyA
0,"sharma to taba AegI|ke Apa ke jisa viDio ko pasaMda nahI kare|use bhI lAika kara de,basa yaha socha kara ke Apa laDakI ho|taba AtI hai| sharma| Apa apane TelenTa ko nikhAro|nA ki logo ke sAmane hAta joDo|Apa lAika ke lie kahate ho|taba AtI hai|sharma|"
1,khUbasUrata aura ThIka hojI
0,seksa kA to mana to nahI hai ApakA
1,"Apa,kA,phoTu,pasaMda,hai"
0,mAdharchoda  tU iMDiyA meM rahatA hai kyA  pAkistAna meM sAle khAtA iMDiyA kA gAtA pAkistAna kI
1,jaba la.DakI lakShmI jI aura kanyA jI kA rUpa  hai to usako garma ke aMdara kyoM maravA diyA jAtA hai jo daheja pUrA na karane para nArI durgA mAtA kA rUpa hai to usako DIjala peTrola Chi.Dakakara ke usako mAra dIyA jAtA hai  jaba durgA mAtA  kyoM nahIM roka pAtI hai
1,kRRiShi kAnUna bila vApasI hone se rAjanIti ke rUjhAna Ane lage haiM👍 1⃣ kaipTana amariMdara siMha ne kAMgresa Cho.Dakara bIjepI kA sAtha dene ko taiyAra 2⃣akAlI dala phira sAtha Ane ko taiyAra 3⃣ rAjasthAna meM kAMgresa ke 3 maMtriyoM ne diyA istIphA 😃
0,jannata ke najAre dekhanA hai to phaॉlo karo  seksI vIDiyo dekhanA to A jAo
0,terI mA.N kA bhoMsa.DA
1,lauMga hai jise masAle ke rUpa meM aura pAna ke sAtha khAte bhI hai aura la.DakiyAM nAka meM pahanatI bhI hai
1,jIjA sAlI kA rishtA
1,Apake AMkhoM se AMsU achChe nahIM lagate
1,bolo rAmasA pIra kI jaya ho jaya bAbA rI sA
0,gAMdhI jI ke lie kuCha bolA to giraphtArI hogI ho ye hamAre devI devatA tho.De hI jinhe abhivyakti kI AjAdI ke nAma para Cho.Da diyA jAe
0,aukAta meM rahanA sikhA degA bAbA tumheM|
1,jaya mA.N melaDI mA 🙏 jaya mA chAmuDamA 🙏
0,isa mulle kI riporTa kara do
1,phijAoM meM tuma ho    ghaTAo maiM tuma ho   havAoM meM tuma ho   bahAroM meM tuma ho   dhUpa meM tuma ho   ChAMva meM tuma ho   aba tuma hI batAo merI jAna   tuma kisI chu.Daila se kama ho             😂😂😂
0,lagatA he tere ghara me mA.N bahana bhAI nahI he agara he to vo bhI chUDela hoge  😡
0,bhaiMsa se ko pITane vAlI penI leve aura inakI gAMDa para de danA dana de danA dana de danA dana gAMDa kA banA de gu.DagAMva jaba gAMDa dikhAnA baMda kareMge
1,guDa nAITa mema sAhaba jI
0,saba bahAnebAja hai vahAM para itane AdamI upasthita the unake Upara bhI to pAnI kI bauChAra huI lekina inheM to bahAnA chAhie 🤔🤔🤔
0,sAle tU kahA thA 😅🤣🤪
0,la.DakiyAM la.Dako kI sArI nakala kara lI hai jaise me la.Dake jIMsa pahanate hai vabhI pahanane lagI thisAltha pahanate hai vabhI bhUtanI saba pahanane lagI saltha huA vabhI pahanane lagI jahA taka paijAmA bhI nahI Cho.DA 🤣🤣🤣kyA la.Dake salavAra shUTa pahanate hai| yA sADI pahanate hai tuma loga la.Dake ke sabhI phaisana hI ChIna lI
1,yaha ApakA bhAI hai kyA
1,aba kyoM ro rahe hoaba kyoM ro rahe ho mujhe dhokhA dekara
0,yAra mitro kaise kaise vIDiyo DAla dete ho😂😂😂😂😋😋😋😋
1,laga rahI ho parI kI jaisA
0,hama kyA sharIpha hue duniyA hI badamAsa ho gayIM
0,terI mAM kI bhosa kara rahA hai bhosa.DI ke
1,aba tuma  pahale kI taraha  nahI rahI nayA  cheharA ko mahatva
0,Cho.Da kyoM diyA sale ko mAranA chAhie thA
0,piChe kA tabalA bajavAne kI shauka cha.DI hai tumako
1,aba itane meM Apa ko patA chala hI gayA aba Apa bhI mA.N kI pujA karanA mA.N ApakI hara manokAmanA pUrI karegI🙏jaya mAtA dI🙏
1,kRRipayA yaha kauna sA desha hai?
0,eka ChakkA kama tha jo tU usakA kaॉpI kara rahA🤣
0,are gaMdI aurata nishA vIDiyo banA rahI terA bApa bhI dekhatA hUM
1,"aba to vafA karane se mukara jAtA hai dila, aba to ishka ke nAma se Dara jAtA hai dila, aba kisI dilAse kI jarUrata nahI hai, kyoMki aba hara dilAse se bhara gayA hai dila|💔💔❤️❤️❤️❤️"
1,vAha mere kisAna bhAiyoM ApakI himmata kI dAda dete haiM👏
1,garlaphraiMDa patalI hI honI chAhiye kama se kama gussA Aye to use uThA ke pheMka to sakeM😜😁😁😁😁😁😄
1,itanA pAgala hone kA jarUrata nahIM hai dosta
0,jarA jarA terA badana hai yaha tU hai pyAsI tU hai pyAsI kyA karUM yAra maiM bhI hUM pyAsA AjA idhara tujhe kara dUMgA pUrA garodara
0,mujhe kyA kara sakate ho sAle apanI majahaba kA prachAra karate ho kaTa mullA kahIM ke
0,ina kamIno kI isa sarakAra me jarUrata nahI hai yaha sAle dogale hai
0,eka aura bAra mata karanA aisA varanA naMgI ho jAegI
1,ora saba kese ho tabIyata to Thika hai nI
0,lagatA hai salamAna bhAIjAna ke phaina phAsTa phUDa khAne lage| tabhI to kameMTa karane kI bhI himmata nahIM rahI| kameMTa karo bilkula phrI sevA hai eka chavannI bhI nahIM lagegI tumhArI| Dara kyoM rahe ho|
0,isakA to sArA jisma hI kamInA hai
1,"maiM bhalA kyU.N aba usakI tamannA karU.N, merA ho ke bhI jaba vo merA na huA, hai yakIna AegA eka dina aisA bhI, mere marane pe mujhase vo lipaTa jAyegA|"
0,bAla ukhA.Da lenA raMDiyo
1,abhI to 1 mahIne meM huA bhI nahIM ho tuma khushiyAM manAne lagI kaise-kaise A jAte haiM loga vIDiyo banAne patA nahIM kahAM kahAM se A jAte haiM nAyikA phaॉlo hameM kIjie
0,rAja kuMdrA para chupa rahane vAle Aja bhAMje para itanA bha.Daka rahe 😌😒🤣 yahI to bhaktoM kI jalana he muslimo se
1,kaTTara Arabi lavara
0,chUta dikhA to mAne
1,apanA banAte banAte raho maiM nAma Ane ke lie skUla meM aise hI banAte raho
0,sharma nahIM AtI hai aisI vIDiyo DAlate ho
0,kyA hogyA Aja kI laMDakiyo ko jo aise vhiDIo banAtI he thoDI to sharama karo ApaNe mA bApa kI ijata kI phikara to karo
1,jaya mAtA  dI 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
0,kaise ho hamasaphara hama bahuta pyAra karate haiM tumase
1,pure sharIra pe mekapa karane se hiro bana jAegI jaldI karo 😅😅😅
0,agara aMkala jI DAunaloDa kara rahe haiM lUDo to aMkala ko bola do dukAna mere ko de do chuTiyA banA rahe bahana ke lo.De
1,modI jI jindAbAda ho
0,bahota hArAmI hai sAlA
1,aba milate he ChoTe se breka ke bAda 🙋🏻‍♂️
0,😡😡😡😡😡😡chuta  marAtI phira chuta me jayAdA 🔥🔥🔥🔥garmI hai to
1,dila ko lagA ThikAne para dhokhA nA khAegA|             TaTola apane dila ko koI isameM rahatAhai vo aura nahIM apanA terA hai  nahI dhokhA detA hai|        Ishaka karake dekha use ye dila TIka jAegA shubha rAtri jI🌹🌹🙏
1,churA ke posTa merI goriyA chalI🤭🤭🤭
1,Apa bahuta hI khUbasUrata ho
1,kAnUna ko kabhI kisI kI bhAvanAoM se nahIM chalanA chAhie kyoMki kAnUna sarvopari hai
1,sabhI DrAivara bhAIyo se nivedana he gA.DI sahIse chalAe isa ThaMDa meM koharA bahuta bdta to apanI nahI to apanI phaimilI ke bAre me sochA karo 🙏😶😶😶
1,reDa sharTa kA
0,Apa DaMDA dikhA rahI thI mujhe aisI maChalIko hama pAnI se nikAla kara bAhara kara detehai natIjA sAmane A jAtAhai dekha lo
1,hameM vIDiyo dekhane se jyAdA kameMTa pa.Dhane meM majA AtA hai 🤣Apa jaise eksaparTa logoM kI rAya eka naMbara kI hotI hai🤔 dhanyavAda 🤔merA richArja bhI saphala huA🤣🤣🤣
1,rItA ke sAtha sItA chesa khela rahI hai|
0,Apane to kutte vAlI iMsAniyata dikhAe ho na
0,kaMDoma kyA hotA hai
0,sAle kutte gema ke lie bachchoM ko mAratA hai kamInI sharma nahIM AtI sA.DI bhosa.DI ke
0,kuCha to sharma kara lo dIdI
0,kona ha mAdara choda bha.Davo
1,kisa tarIke se gAyaba hotA hai maMdira gae ho kyA nAma cheMja hotA hai
0,isIlie dostoM ko kamine bolate haiM sAloM ko koI pharka hI nahIM pa.DatA dosta mara rahA  hai
0,koI bAta nahI la.DakI kI chappala khA lete ho thoDI़ bahuta mA.N kI bhI chappala kA dhyAna rakhA karo
0,terI bahana kI chodane meM majA AtA hai
1,"pahale to maiM bhI sharIpha thI lekina jaba se seyar chet para AI maiM biga.Da gaI hUM, saba loga kahate hai ki ye biga.Da gaI hai|pahale se aba badala gaI hai mujhe to Apa sabhI ne bigA.DA hai😝😛"
0,"modI jI navAja sharIpha se gale mile unakI gavarnameMTa chalI gaI, modI jI TraMpa ko gale mile unakI gavarnameMTa chalI gaI, modI jI netanayAhU ko gale mile unakI gavarnameMTa chalI gaI  aura aMta meM modI jI asharapha ganI ko gale mile aura unakI bhI gavarnameMTa chalI gaI   hama sabhI bahuta bhAgyashAlI haiM ki hamAre pAsa itanA prabhAvashAlI pradhAnamaMtrI hai  jo sirpha videshoM kI sarakAreM kevala gale lagA kara girA detA hai   bechAre rAhula bAbA !!!  gae aura pArliyAmeMTa meM modI se gale laga gae.. ise kahate haiM apane TAMga para kulhA.DI mAranA.😂😄😅   maiM pradhAnamaMtrI jI se anurodha karatA hUM ki aba vaha uddhava ThAkare, mamatA banarjI, kejarIvAla, chIna ke rAShTrapati aura imarAna khAna ko gale lagAeM🤪🤪  ummIda hai pradhAnamaMtrI jI mere isa anurodha ko jarUra mAneMge  🙏😊"
0,"aura rahI bAta jisma kI to ,agara la.DakI ne apane sharIra ko ChUne diyA to bhI use badanAma kiyA jAtA hai aura na ChUne diyA jAe to bhI use jabaradastI badanAma kiyA jAtA hai kyukI vo la.Dake kI usa ichChA ko pUrI nahIM kara pAtI isalie l|or yaha bhI kahanA chAhUMgI kI hara la.DakA eka jaisA nahIM hotA aura hara la.DakI eka jaisI nahIM hotI hai |"
1,🌹🌹🌹🌹🌹🌹🌹 bahuta aChA kiyA beTA
0,jA re madharchod ye saba pardA meM hotA haiM kuCha dina bAda BF banA kara dala denA sAlo saba
0,bhAI kitanI kuTiyA aurata hai kuttiyA aurata milI kyA Apako
1,dekhA tumane kyA
1,pyArI-pyArI gItA bhAbhI guDa maॉrniMga pyArI subaha ke sAtha haippI saMDe⭐⭐⭐⭐⭐⭐
0,pAgala ho kyA mara jAeMge jAo dekho
1,aisA hAla ho gayA hai la.DakoM kA jI isase hara likhanA pa.DatA hai kyA bAta hai merA to aisA koI philahAla vichAra nahIM hai
0,rAMDa ho ke
0,agara koI chorI bhI kara rahA hai to polish ke havAle karo
0,Apa loga kapa.DA khola ke hama la.DakA loga ko bigAratI ho nA
1,koyale ke sAtha sAtha pAnI kI bhI be bajaha barbAdI nA kare
0,tu thoDI deshI peuna mahA tAMDava kara
0,Marne do apne ko kya nadI maiM kyA lene gaye the
0,he muddAma kelele Ahe harAmakhorAne kitI kaTora manAchA asela hA mAdarachoda hi ekA bApAchI paidAshI nAhI.😡😡😡😡😡
1,aisA koI hiMdustAnI nahIM hai jo shanideva ko nA jAne isIlie he shanideva mahArAja Apako aisA kauna sA hai jo jaga jaga meM to Apa chAha rahe haiM to mere bolane se kyA phAyadA kyoMki Apa to sabako samajha dete aMtara ArmI hai aura hara AdamI kI AtmA meM basate bhI hai to isake bAre meM to maiM kyA bolUM Apa khuda samajha sakate haiM ki maiM mere aMdara bhI gayA hai aura bAhara bhI to hai isameM saba kuCha Apa dekha sakate haiM aura suna sakate haiM aura samajha bhI sakate haiM ApakA apanA mahesha bhAI
0,pAgala aurata khAne ke TAima para haMsegI to chu.Daila hI dikhegI nA chu.Daila kI taraha mata haMsa varanA terI cha** chATa dUMgA terI mAM kA bhosA terA vaha galA dabA dUMgA tere ko itanA kyoM dUMgA itanA jo dUMgA ki chillAegI
1,dila me mujhe eka kohI rakhanA . jAdA bhiDa karogI to tumhe hI sAsa lene meM takhalIpa hogI😂😂
1,Apake viDiyo bahuta aChI lagatI hai
0,isameM koI sAjisha nahIM hai yahI kahA thA hai hajAroM logoM kA eksIDeMTa hotA hai isakA ho gayA to kyA huA
1,"mohabbata me shaka aura gussA AChA nahIM,, samajho tumArI mohabbata sachI nahIM,, tuma Use kho to jAoge,, lekIna vApasI kabhI na mIla pAvoge,, guDa morniMga,"
1,Apa bhI bahuta achChe haiM jI
1,hame to  tuma se nArAja bhI  honA nahIM  AtA nA jAne  tumase  kitanI mohobata kara baiThe hai
0,harAmajAdI mara jA kapa.De utAra ke
0,kuCha bhI nahIM hotA phAyadA kuCha bhI nahIM hai yaha bakavAsa sela hai inako phona lagAo to phona nahIM uThAte haiM inake khilApha kaMpleMTa karo pulisa pulisa vAloM ke pAsa aura inake ela garIboM ko lUTa rahe haiM aura kuCha nahIM inako harAma kI kamAI chAhie bAkI kuCha ne mehanata karane ke lie sharma AtI hai to harAma kA khAte haiM yaha loga aura bevakUpha banAte haiM logoM ko
0,"modI jI jindAbAda haiM |jindAbAda rahegeM| modIjI desha ke garva haiM| jina logoM ne desha ke sAtha gaddArI kI, ghoTAle kiye,katleAma karAye | vo Aja desha ke hiteshI kaise ho gae|"
0,dillI meM dArU kI dukAneM Ama AdamI pArTI ke kAryAlaya ke bagala meM hI kholI jA rahI haiM| kahIM kAryAlaya meM baiThane vAlA kAryakartA hI to ThekA nahIM chalA rahA hai..?
0,aise logo ne soshala mIDiyA para gaMdagI phailA rakhI hai
1,nahI yAra sukUna milatA hai para chaina nahI milatA 🙏
1,dila ne kahA koI yAda kara rahA hai maiMne sochA dila majAka kara rahA hai phira AI hichakI maiMne sochA apanA hI koI dosta maiseja kA iMtajAra kara rahA hai....👉🍫psjain💖💖💖💘💘💘💘💘💘💘🌻🌻🌻🌻🌻🌷🌷🌷🌷🌷🌷🌷💔💔💔💔💔🌼🌼🌼🥀🥀🥀🥀💓💓💓💓💓💓💓💓💓💓💓💘💘🌻🌻🌻💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋
0,yAdA terI soche bAtharUma Aja ho jAe
1,bijalI kA to patA nA para Aja ye Chata jarUra gira ke rahegI
0,AsamAna dekhakara bAdala bane nadiyA dekhakara kinAre bane Apa ke kAranAme dekhakara  kaMDoma ke kArakhAne bane
0,chaDDI nahIM pahanIM to kyA dekhA luM luM sA pyArA sA 12 iMcha kA aujAra nA
1,sone ke alAvA kAma nahIM hai
0,tabhI meM sochU kI merA seksa TAima kAma kyoM ho gayA hai| kahI aisA to nahIM kI mene dono Doja le lie hai| to isameM to nahI kuCha milAvaTa thI|
0,galata polIsa vAle hai use saspeMDa kijIe
0,besharma kahIM ke sharma nahIM AtI hai
0,ATA pisA huA hai pisAne kaise jAegA gadhe
1,oma gaNeshAya namaH
0,are pAgala terI mujhe bahuta phikara hai meM tere ko kitanA chAhatA hUM tuma socha bhI nahIM chakatI hai buDhI
1,aura batAo Aja saMDe hai| kyA kara rahe ho Apa loga ChuTTI meM||
0,terI sAdI pakI karadI ke kemAda rAkhI ha hAta ga
1,"dashaharA, hiMdU rAjA rAma kI jIta aura achChe kI bure para jIta para manAyA jAtA hai| pavitra pustaka rAmAyaNa bhagavAna rAma kI kahAnI batAtI hai jo apanI patnI pyArI sItA ko jItate haiM, jo kI unheM laMkA ke rAkShasa rAjA rAvaNa dvArA apaharaNa kiyA jAtA hai| sAtha hI ye dina nakArAtmaka shakti ko mArane ke lie manAyA jAtA hai, bhagavAna rAma ne isI dina rAvaNa ko mArA thA|"
1,ruko maiM apanI phreMDa ko bulA rahI hUM usI se bAta kara lo mujhe to nahIM AtA yaha saba vahI jo karake gaI hai
0,"tu akelI nahI he jo mAhola gaMdA karane kA kAma kara rahI he,tere jaise shekaDoM me he jo aisA kAma karate heM    skula kA.cleja me burakhA pahana kara tamAsA khaDA kara diyA, tuma kyA kA.cleja ko madarasA banAnA chAhatI ho?agara nahI to phira desha se mAphI mAMgo, yA burakhA pahana kara madarase me jAkara paDhAI karo, usa kA.cleja me nahI jahAM sabhI dharmoM ke bachche paDhAI karate heM"
0,abe chUtiyA do khAye to 4 bachege nA bevakUpha
0,bachchoM ko sharma karo
1,"logoM kI niMdA se pareshAna hokara, apanA rAstA nA badalanA, kyoMki saphalatA sharma se nahIM, sAhasa se milatI hai| 💯💪🤗🤗🤗🤗"
0,"ye iMDiyA vAle bhI nA, pAkistAna se bhI bhArata mAtA kI jaya bulavA leMge"
0,"gAMdhI ne abdula rashIda kA phAMsI kA virodha kiyA thA,,? para bhagata shiMga kA nahIM  kiyU,? bhagata shiMga  ne aMgreja mAre the,,?l aura abdula rAshida ne Arya samAja ke svAmI shraddhAnaMda ko golI mArI thI dhyAna dIjiegA🙏🙏"
0,merA sAlA bhI TakalA hI hai shakla bhI inhIM se milatI julatI hai
1,eka pe.Da para 10 baMdara 3 mare  5 aura A 2 gae 10+5=15-2=13 3 mare the lekina ve pe.Da para hI the
0,hare bura ke bAla
1,BMW ho taba mArUtI kA kyA kAma
0,mAdarachoda hAtha to haThA
0,😂😂😂evm to ha.cka hokara  rahegA😂😂
1,chala aba bAbA ko bhUkha bahuta jora sva lagI hai kuCha khAne ko de aba bAlike 😝😂
0,chutiye logoM kuCha achChA bhI kara lo
1,jaba tuma saba bahuta dukhI ho bahuta udAsa ho khUba pareshAna ho  aura chiMtA chIkha chIkha kara kaha rahI| hai kI 👉aba kuCha nahIM ho sakatA tumhArA marane   kA mana kare  aura jaba tumhe lagane lage kI jiMdagI sAlA aba kuCha nahIM bachA hai 👉taba usa samaya shivA ko yAda karo
